text,count
EASTERN COSTA RICA,2
"TRES RIOS, NEAR SAN JOSE",2
"(MORELOS), TEPOZTLAN",2
"GUERRERO, PLACERES DEL ORO",2
"ZACAPA, NEAR ZACAPA, RIO HONDO",2
"GUATEMALA, IXKUN",2
"(BELIZE), RUIN AT 10 NORTH OF BELIZE",2
"(BELIZE), RUIN NEAR LAGOON 10 MILES NORTH OF BELIZE",2
"(SANTA ANA), CHALCHUAPA",2
HUAINANGO,2
MATARAS,2
AHUACHAPAN? (ALMACHAPAN),2
CUILAPA,2
HOCHOT,2
"OAXACA, ZAIHILA",2
MANICOMIS NUEVO,2
MEXICANOS,2
"SAN JACINTO, FINCA NATALIA",2
"SAN SALVADOR, NEAR SAN SALVADOR, PANCHIMALCO",2
"YUCATAN, KABAH",2
"DF/MEXICO (VALLEY OF MEXICO), SAN MIGUEL AMANTLA",2
"ZACATECAS, CHALCHIHUITES",2
"SINALOA, 30 MILES NORTHWEST OF CULIACAN",2
"(ATLANTIDA?), 80 KILOMETERS FROM LA CEIBA, PAPOLOTECA",2
"SOLOLÁ, MOUNDS AT SAN ANDRES, XEMUL, ON LAKE ATITLAN",2
"VERACRUZ, MESON, TULA",2
"DF/MEXICO, TICOMAN, TRENCH G",2
"DF/MEXICO, EL RISCO",2
DF/MEXICO? (VALLEY OF MEXICO?),2
"EAST COAST YUCATAN, CONTOY ISLAND, WEST SIDE, NEAR SOUTH END",2
"BONACCA ISLAND, MARBLE HILL, MARBLE HILL CAVE",2
"YUCATAN, TICUL, GRAVE BETWEEN OXCATZCAB (OXKUTZCAB?) AND MANI (12 MILES NORTH)",2
"OAXACA, MITLA, SOUTH SIDE GROUP, TOMB CALLED CASA PINTADA",2
"DF/MEXICO, GUADALUPANA AND CALZADA NUEVA",2
"DF/MEXICO, SAN ANDRES ATOYAC",2
"DF/MEXICO, HIDALGO, TENANCINGO",2
"DF/MEXICO, SANTIAGO AHUITZOTLA, EL CORRAL VICINITY, TRENCH B, EAST EXTENSION",2
"DF/MEXICO, CHICONAUHTLA, NORTH TRAVERSE 1",2
"DF/MEXICO, CHICONAUHTLA, WEST TRAVERSE 3",2
"DF/MEXICO, CHICONAUHTLA, WEST TRAVERSE 9",2
"DF/MEXICO, CHICONAUHTLA?",2
"OAXACA, TAVICHE VICINITY",2
"GUANAJUATO, CHUPICUARO VICINITY",2
CHIRIQUI AREA,2
"LOS CUES, LA CIERRITA",2
"VERACRUZ, TOPILA, MOUNDS AT SANTA FE",2
MOUNDS AT PUEBLITA,2
"VERACRUZ, 8 KM SOUTH SOUTHEAST OF PANUCO, JABONCILLA",2
"VERACRUZ, TEMPOAL?",2
UNA DE GATO,2
"VERACRUZ?, EL HIGO, NEAR TEMPOAL ROAD",2
"VERACRUZ, SOUTH OF TOPILA, MOLINO",2
"(TAMAULIPAS?), COLONIA FLOVAS, TAMPICO MOUNDS",2
SOUTHERN AMATLAN,2
"VERACRUZ, CENTRAL VERA CRUZ",2
"VERACRUZ, CEMPOALLAN",2
"SONORA, BETWEEN ALAMOS AND EL FUERTE",2
"SINALOA, ON SINALOA RIVER, TAMAZULA",2
"SINALOA, OCORONI",2
"SONORA, SAN PEDRO DE CUEVA",2
"SINALOA, VALLE DE MOCORITO",2
"SINALOA, BUENAVISTA",2
"SONORA, NAVAJOA",2
"SONORA, CAMOA",2
"SONORA, SUAQUI",2
"SINALOA, NEAR GUASAVE, SAN PEDRO",2
"SONORA, CERRITO DE LAS TRINCHERAS",2
"SONORA, SOUTH OF HUEPEC",2
"SONORA, BANAMICHI",2
"SONORA, GAYAGO RANCH",2
"SONORA, TESOCOMO",2
"SONORA, TOBARI",2
"SONORA, BETWEEN NAVAJOA AND ALAMOS",2
"SONORA, RIO MAYA, SAN BERNARDO",2
"SINALOA, TOPOLOBAMPO",2
"SINALOA, CAIMAN",2
"SINALOA, NEAR GUAMUCHIL",2
"SINALOA, NEAR MOUTH OF SINALOA RIVER, ESTENITO",2
"GUERRERO, WEST OF PIED DE LA CUESTA, LAS BAJOS",2
"GUERRERO, ACAPULCO, LOS HORNOS",2
"VERACRUZ, NORTHERN PANUCO, VERA CRUZ",2
"VERACRUZ?, ISLA DE PITHAYA",2
"VERACRUZ, BUENAVISTA, MAJUAVES",2
"TAMAULIPAS, CHACOY, HACIENDA",2
"OAXACA, BETWEEN MIXTEQUILLA AND LAS CUEVAS",2
"OAXACA, MIAHUATLAN, DISTRICT OF MIAHUATLAN, SAN LUIS AMATLAN",2
"OAXACA, TELIXTLAHUACA",2
"DF/MEXICO, AHUIXOTLA, TEOTIHUACAN",2
"OAXACA, MOGOÑÉ",2
"JALISCO, LAKE CHAPALA?",2
"AGALTA VALLEY, SOUTH OF OLANCO?",2
"DULCE RIVER, ABOUT 1 MILE ABOVE LIVINGSTON, WEST SHORE",2
"CAMPECHE?, JAINA?",2
"EL PETEN (PETEN), 15 KM SOUTHEAST OF LA LIBERTAD, SOJIO CAMP",2
NORTHWEST OF TEPIC?,2
"OAXACA, JUCHITAN",2
"HERRERA PROVINCE, PARITA",2
"DF/MEXICO, NEVADA DE TOLUCA",2
"HUASTECA - LAGUNA TORTUCA, ACROSS THE RAILROAD TRACKS FROM LAGUNA CHILA",2
"CHIAPAS, NEAR TONALA, PAREDON?",2
"OAXACA, FINCA STA.",2
ANTIGUA,2
"VERACRUZ, VICINITY OF CERRO DE LAS MESAS?",2
"HUASTECA, TUXPAN",2
SAN JUAN,2
"CHIHUAHUA, NEAR NANAGOCHIC, RANCH RISIGOCHIC",2
"CHIHUAHUA, 5 LEAGUES FROM PANALACHIC, NEAR NANAGOCHIC, RISIGOCHIC",2
"CHIHUAHUA, NEAR BABORIGAME",2
"CHIHUAHUA, TONACHIC",2
"CHIHUAHUA, TUSHEATCHIC",2
"CHIHUAHUA, BARRANCA DE SAN CARLOS",2
"CHIHUAHUA, TEHERERICHIC",2
"CHIHUAHUA, HUERACHIC",2
"CHIAPAS, TUMBALA",2
"CHIHUAHUA, NARARACHIC OR NOROGACHIC ?",2
"CHIHUAHUA, CARICHIC, PUEBLO CHURU",2
SAN SEBASTIAN,2
ABOVE TAEAKATA,2
"SONORA, OPARTA",2
"QUICHÉ, SAN MIGUEL USPANTÁN",2
"QUICHÉ, CUNÉN",2
"QUICHÉ, CHAJUL",2
"QUICHÉ, YOCATENANGO, SAN BARTILO",2
"MICHOACÁN, TATZCUARO",2
"SACATEPÉQUEZ, ANTIGUA, SAN MARTIN",2
VALLE COLON,2
SOUTHERN MEXICO,2
SOUTHERN MEXICO?,2
"DEPARTMENT GUATEMALA, NEAR GUATEMALA CITY, SAN PEDRO",2
"QUICHÉ, JOYALA",2
"YUCATAN, CAYO DEL NORTE",2
VICINITY OF CHIHUAHUA,2
"QUETZALTENANGO, OLINTEPEQUE",2
"TOTONICAPÁN?, SAN CRISTÓBAL",2
LEON,2
BOCAS DEL TORO,2
TOLUCA,2
"YUCATAN, MERIDA",2
CHIMAYO?,2
TURICUARO,2
"MICHOACÁN, CARAPAN",2
TANUCO,2
"(MICHOACAN?), ARANTEPACUA",2
"(PUNTARENAS), ON TERRABA RIVER, BELOW BORUCA VILLAGE, LAGARTO",2
HIDALGO?,2
"OAXACA, TEOTITLAN, NEAR TLACOLULA",2
"OAXACA, NEAR HUATLA DE JIMENEZ, SAN ANDRES HIDALGO",2
"NUEVO LEÓN, SABINAS, NORTHERN MIXTECO",2
DURANGO,2
"SAN MARCOS, SAN PEDRO SACATEPÉQUEZ",2
"OAXACA, CANDALERIA",2
"CHIAPAS, SAN ANTONIO RANCH",2
"OAXACA, SAN PEDRO MIXTEPEC",2
"OAXACA, SAN ANDRES",2
"ALTA VERAPAZ, SAN PEDRO CARCHÁ?",2
"OAXACA, SAN JOSÉ CHICAHUASTLA",2
"HUEHUETENANGO, SAN ILDEFONSO",2
"CHIMALTENANGO, SANTA APOLONIA",2
"SACATEPÉQUEZ, SANTIAGO SACATEPÉQUEZ",2
"HUEHUETENANGO, COLOTENANGO",2
"HUEHUETENANGO, AGUACATÁN",2
"TOTONICAPÁN, SANTA MARÍA CHIQUIMULA",2
"CHIAPAS, CHINALHO OR PANTELHO CEUTERS",2
"DF/MEXICO?, TEOTIHUACAN? (COTIHUACAN)",2
PASO REAL,2
SAN ANTONIO DE NICOYA,2
"OAXACA, MACUILXOCHITL",2
"CHIAPAS, EL MIRADOR",2
"VERA CRUZ, JALAPA, RINCONADA",2
"TAMPICO-PANUCO REGION (HUASTECA), WEST OF EBANO, SITE 40",2
"TAMPICO-PANUCO REGION (HUASTECA), SITE 42",2
"TAMPICO-PANUCO REGION (HUASTECA), SITE 43",2
CERRO DE LA ESTUELLA,2
"OAXACA, LA CIÉNEGA - TLACOTEPEC",2
"OAXACA, TILTEPEC, RINCON BRUJO",2
"OAXACA, EL CARMEN",2
"OAXACA, BETWEEN JUCHITAN AND UNION HIDALGO",2
"OAXACA, LA BRECHA, GUIENGOLA",2
"OAXACA, RANCHO LAGUNA",2
"EL PAREDON?, EL MIRADOR?",2
"MORELOS?, GUALUPITA?",2
COLIMA?,2
PAUMOTUS,1
"NEW HEBRIDES, EPI ISLAND (API)",1
MASSACRE BAY,1
"SOLOMON ISLANDS, NUGURIA",1
"SOLOMON ISLANDS, FLORIDA ISLAND",1
SOUTH SEA ISLANDS?,1
"VICTORIA, HEXHAM",1
"NEW IRELAND (NEW MECKLENBURG), KAKUFANGA",1
"BISMARK ARCHIPELAGO, NEW IRELAND, NORTHERN NEW IRELAND, GARDENER ISLAND",1
"NEW GUINEA, BOM (CONSTANTINHAFEN), BONGU",1
"NEW GUINEA, COAST OF SELIO? (SELEO)",1
"NEW GUINEA, MAKLEY COAST",1
ELISABETH ISLAND,1
"NEW BRITAIN (NEW POMMERN), RABAUL?",1
"NEW GUINEA, (GERMAN NEW GUINEA), SCHOUTEN ISLANDS (SHOUTEN ISLANDS)",1
"BISMARK ARCHIPELAGO, NEW IRELAND (NEW MECKLENBURG), LAKUVAFUNGA",1
"NEW GUINEA, ISLAND OF SIAR",1
"NEW BRITAIN (NEW POMMERN), CAPE ORFORD",1
HERMIT ISLANDS GROUP (HERMIT ISLANDS),1
"QUEENSLAND, CAIRNS (CAIRUS)",1
"SOUTH ISLAND, WHATA PARAERGE (OTAGO), WAITAHA (MOA HUNTERS) CAMP",1
"SOUTH ISLAND, OTAGO, RIVERTON",1
"NEW GUINEA, SOUTH EAST NEW GUINEA, MEKEO",1
NORTH CENTRAL AUSTRALIA,1
"WESTERN AUSTRALIA (WEST AUSTRALIA), ASHBURTON",1
"SOUTH WEST AUSTRALIA, BUNBURY? (BUNBURU)",1
"WESTERN AUSTRALIA (WEST AUSTRALIA), GERALDTON",1
"WESTERN AUSTRALIA (WEST AUSTRALIA), GREENOUGH",1
"WESTERN AUSTRALIA, NORTH WESTERN AUSTRALIA, WYNDHAM",1
"SAMOA, SOUTH SEA",1
"NEW GUINEA, (BRITISH NEW GUINEA), SOUTH COAST",1
"NEW GUINEA, SOUTHEAST NEW GUINEA, MILNE BAY? (MILNE GULF)",1
"NEW GUINEA, SOUTH EAST NEW GUINEA, SIDEIA ISLAND? (LEYDIA ISLAND)",1
"NEW GUINEA, JABBERING ISLAND? (JABBERING BAY)",1
TUAMOTU ARCHIPELAGO? (PANAMOTU ISLAND),1
"NEW GUINEA, WARI",1
"NEW GUINEA, SOUTH CAPE NEW GUINEA, STACEY ISLAND? (STONY ISLAND)",1
"NEW GUINEA, SOUTHEAST NEW GUINEA, MILNE BAY? (MILNE GULF), DISCOVERY BAY",1
"NEW GUINEA, NEWSTONE",1
"NEW GUINEA, TAUPOTA?",1
"TARAWAI (BERTRAND'S ISLAND), GERMAN NEW GUINEA",1
"BISMARCK ARCHIPELAGO, HERMIT ISLANDS GROUP (HERMIT ISLANDS)",1
"NEW BRITAIN (NEW POMERANIA), CAPE DAMPIER",1
"NORTH ISLAND, ROTORUA? (ROTOITI, ROTERTI)",1
"NORTH ISLAND, TOLAGA BAY (TOLOGO BAY)",1
"NEW HEBRIDES, ERROMANGO ISLAND",1
"NEW HEBRIDES (NEW CALEDONIA), AMBRYM ISLAND",1
"LOYALTY ISLANDS, MARE ISLAND",1
"NEW HEBRIDES, TOGA ISLAND (SOUTH ISLAND)",1
"NEW HEBRIDES, SECOND CANAL",1
"SOUTH ISLAND, WEST COAST OF SOUTH ISLAND",1
"NORTH ISLAND, AUKLAND, TANRANGA",1
FORTUNA ISLAND,1
"TONGA ISLANDS, VAVA'U GROUP? (VAVAN)",1
"NEW GUINEA?, (BRITISH NEW GUINEA?)",1
"NEW HEBRIDES, ESPIRITU SANTO ISLAND (ESPIRITO SANTO)",1
TOKELAU ISLANDS (TOKALAU),1
"SOLOMON ISLANDS, CAPTAIN ISLAND? (CAPT)",1
"CAROLINE ISLANDS, TRUK ISLANDS, PULUWAT (POLOAT)",1
"(GILBERT ISLANDS), NAURU",1
TUAMOTU ARCHIPELAGO? (TUAMOTE OR LOW ARCHIPELAGO),1
"SOCIETY ISLANDS, MAUPITI ISLAND? (NAUPITI ISLAND)",1
"SOCIETY ISLANDS, TAHITI, PAPARA DISTRICT",1
"SOCIETY ISLANDS, RAIATEA ISLAND",1
"TAHITI, PAEA DISTRICT",1
"QUEENSLAND, SOUTH CENTRAL QUEENSLAND",1
"NEW SOUTH WALES, CONDOLBIN? (CONDOBOLIN)",1
"QUEENSLAND, NORTHWESTERN QUEENSLAND",1
MACARTHUR,1
"NORTHERN TERRITORY, ALLIGATOR RIVER",1
"WESTERN AUSTRALIA (WEST AUSTRALIA), MENZIES DISTRICT",1
"WESTERN AUSTRALIA (WEST AUSTRALIA), ARUNTA DISTRICT",1
"WESTERN AUSTRALIA (WEST AUSTRALIA), MURCHISON DISTRICT",1
"QUEENSLAND, GULF OF CARPENTARIA, MORNINGTON ISLAND",1
"QUEENSLAND, GULF OF CARPENTARIA COAST, STAATEN RIVER",1
"NEW SOUTH WALES, WESTERN NEW SOUTH WALES, DARLING RIVER, TANKAROOKA",1
"QUEENSLAND, NORTH EAST QUEENSLAND, COOK TOWN",1
NORTHERN TERRITORY OF SOUTH AUSTRALIA,1
"CAPE YORK PENINSULA, WEST CAPE YORK, BATAVIA RIVER",1
"QUEENSLAND, NORTH EAST QUEENSLAND, CAIRNS DISTRICT",1
"NEW SOUTH WALES, NORTH EAST NEW SOUTH WALES, RICHMOND RIVER",1
"QUEENSLAND, NORTH EAST QUEENSLAND, HERBERTON",1
"QUEENSLAND, NORTH EAST QUEENSLAND, RUSSELL RIVER",1
"NEW GUINEA, NORTH EAST NEW GUINEA, YODDA RIVER",1
"SAMOA, VAIALA",1
"NEW GUINEA, OROKOLO AND PURARI DISTRICT",1
"MARIANA ISLANDS, GUAM",1
"NORTH ISLAND, KING COUNTY, WAIKATO",1
"QUEENSLAND, NORTH QUEENSLAND, MITCHELL RIVER",1
HUMPHREY ISLAND? (HUMPHREY ISLANDS),1
"COOK ISLANDS, PENRHYN ATOLL (TONGAREVA), TOKELNUA?",1
MICRONESIA,1
"COOK ISLANDS, MANUAE ATOLL? (HERVEY ISLANDS (HARVEY ISLAND))",1
TUVALU (ELLICE ISLANDS),1
"NEW GUINEA, (BRITISH NEW GUINEA), CLOUDY BAY?",1
TONGA OR FIJI,1
"CAROLINE ISLANDS, PACIFIC ISLANDS",1
ENVIRONS OF MANIHIKI ATOLL? (MANAHIKI),1
"HAWAII, HILO",1
"POLYNESIA, NUCLEAR POLYNESIA/SAMOA?",1
SAMOA OR TOKELAU ISLANDS,1
TASMANIA?/NORTHEAST AUSTRALIA?,1
NORTHERN AUSTRALIA,1
FIJI/SAMOA,1
"NEW GUINEA, NEWAR, MOUTH OF RAMU RIVER",1
"NEW BRITAIN, SULKA",1
SOCIETY ISLANDS?,1
"SOUTH ISLAND, CANTERBURY",1
"TORRES ISLANDS, HIU",1
PANUNA?,1
"BANKS ISLANDS?, MERE LAVA ISLAND? (MALAPAV)",1
"SOLOMON ISLANDS, BOUGAINVILLE ISLAND, KIETA? (KUETA)",1
"SANTA CRUZ ISLANDS GROUP, VANIKOLO ISLAND (VANIKORO ISLAND)",1
"SOLOMON ISLANDS, BOUGAINVILLE ISLAND, KIETA",1
"ADMIRALTY ISLANDS, HUS",1
"ADMIRALTY ISLANDS, NINIGO ISLAND (NINEGO)",1
"(ADMIRALTY ISLANDS), KALOKALO? (KALO)",1
"BISMARK ARCHIPELAGO, ADMIRALTY ISLANDS, MANUS",1
"ADMIRALTY ISLANDS, ARIO",1
"(ADMIRALTY ISLANDS), BASSIMA",1
"ADMIRALTY ISLANDS, NINIGO",1
"SOUTH ISLAND, SHAG RIVER",1
PENRYHN ATOLL (PENHRYN ISLAND),1
"SOCIETY ISLANDS, MOOREA ISLAND (MOORIA)",1
"TUAMOTU ARCHIPELAGO (TUAMOTUS), FANGATAUFA ATOLL? (FAGANTAU)",1
"MARQUESAS ISLANDS, HIVA OA ISLAND, VALLEY OF HANAIAPA",1
"SOCIETY ISLANDS, TAHITI, VALLEY OF HAAPAPA",1
PORORAN ISLANDS,1
"D'ENTRECASTEAUX ISLANDS GROUP, FERGUSSON ISLAND (FERGUSON ISLAND)",1
"(TERRITORY OF PAPUA), GAWA ISLAND",1
MONO ISLAND,1
"NEW GUINEA, NEAR LAKE KAMU, TRIBUTARY OF KAURI RIVER",1
"SOLOMON ISLANDS, (BRITISH SOLOMONS)",1
"NEW GUINEA, AITAPE DISTRICT, PILIHINE VILLAGE",1
"NEW GUINEA, AITAPE DISTRICT, ALIATOR VIA MURIK",1
"NEW GUINEA, AITAPE DISTRICT, GUGUNI ISLANDS",1
"NEW GUINEA, AITAPE DISTRICT, YAKAMUL",1
"NEW GUINEA, AITAPE DISTRICT, WALLIS ISLAND",1
"NEW GUINEA, AITAPE DISTRICT, MANEP",1
"NEW GUINEA, WALLIS ISLAND VIA NUGUM",1
"NEW GUINEA, PAPUA, PORT MORESBY",1
"NEW GUINEA, UPPER SEPIK",1
"SOLOMON ISLANDS, SIKAIANA ATOLL",1
"AUSTRAL ISLANDS, RAIVAVAE (RAIVAVAS) ISLAND",1
"AUSTRAL ISLANDS, RURUTU ISLAND",1
TAIOHOE,1
"TUAMOTU ARCHIPELAGO (PAUMOTU), TATAKOTO ATOLL? (TATAKETE)",1
"MARQUESAS ISLANDS, NUKU HIVA ISLAND? (NUSHKASHIVA), TAIPIVAI",1
"TABAR ISLAND, NEAR NEW IRELAND",1
"NEW GUINEA, BELOW MIDDLE WAGHI RIVER, TCHIMBU RIVER",1
"NEW GUINEA, SEPIK RIVER, TCHAMBULI?",1
"NEW GUINEA, MURIK OR KAUP",1
"NEW GUINEA, ABOVE BORAM/KAUP, TSAU LINE",1
"NEW GUINEA, BEHIND KAUP, LEBWAB",1
"NEW GUINEA, OFF WEWAK, RABWO ISLAND",1
"NEW GUINEA, ST. JOSEPH'S RIVER DISTRICT",1
"NEW GUINEA, (BRITISH NEW GUINEA), AROA RIVER",1
"SOCIETY ISLANDS, MOOREA ISLAND? (MOPEA ISLAND)",1
"NEW GUINEA, CENTRAL PAPUA, KURUAMI DISITRICT",1
"NEW GUINEA, SEPIK RIVER DELTA",1
"NEW HEBRIDES, AOBA ISLAND (OABA)",1
"NEW HEBRIDES, EFATE ISLAND?, MELE BAY? (MELE)",1
"SOLOMON ISLANDS, NEW GEORGIA GROUP, SIMBO ISLAND",1
EASTER ISLAND? (EASTERN ISLAND),1
"NORTHERN TERRITORY, LAKE LASH",1
TORRES STRAIT?,1
"SANTA CRUZ ISLANDS GROUP?, NENDO ISLAND? (SANTA CRUZ?)",1
"MARSHALL ISLANDS, ARNO ATOLL?",1
NIUE ISLAND? (SAVAGE ISLANDS),1
GARDENER ISLANDS,1
NATIE OR RAVEN ISLAND,1
"GILBERT ISLANDS, PLEASANT ISLAND",1
"NEW BRITAIN, SOUTH CAPE DISTRICT?",1
NEW HANOVER?,1
"TBELE, (NIEW GUINEA), TABAKSRIBIJE",1
"SOLOMON ISLANDS, NORTH BOUGAINVILLE",1
"SOLOMON ISLANDS, BOUGAINVILLE (TONU, SIWAI)",1
"SOLOMON ISLANDS, BOUGAINVILLE (MUKA KURU, SIWAI)",1
"SOLOMON ISLANDS, CHOISEUL ISLAND (SENGA, EAST COAST)",1
"SOLOMON ISLANDS, SIWAI (MAISUA)",1
"SOLOMON ISLANDS, LULUAI",1
"SOLOMON ISLANDS, SANTA ISABEL",1
RENNELL ISLAND? OR NEW CALEDONIA?,1
"SOLOMON ISLANDS, SAN CRISTOBAL, MEKIM BAY",1
"SAMOA, MANU'A",1
"NEW HEBRIDES, MALAKULA GROUP (MALEKULA), SOUTHWEST BAY",1
"NEW HEBRIDES, SANTO",1
"NEW HEBRIDES, MALAKULA GROUP (MALEKULA OR OSTMALEKULA)",1
"NEW HEBRIDES, SOUTHWEST SANTO?",1
"SOLOMON ISLANDS, SAVO ISLAND?",1
"NEW GUINEA, YODDA VILLAGE, WEST OF BUNA",1
"NEW GUINEA, (BRITISH NEW GUINEA), GULF OF PAPUA",1
WUVULU ISLAND? (MATY ISLAND (MATTY ISLAND?)) (NEW GUINEA?),1
SOLOMON ISLANDS?/NEW GUINEA?,1
"NEW GUINEA?, HUON GULF?, TAMI ISLAND? (TAMI?)",1
SANTA CRUZ ISLANDS GROUP? (SANTA CRUZ ISLANDS?),1
RENNELL ISLAND?,1
"NEW HEBRIDES, SOUTH OF ESPIRITU SANTO ISLAND, MALO ISLAND",1
"SOLOMON ISLANDS, UGI?",1
"SOLOMON ISLANDS, (GUADALCANAL GROUP?, GUADALCANAL?)",1
"TORRES GROUP, LOK ISLAND, LUR VILLAGE",1
"SANTA CRUZ ISLANDS GROUP?, NENDO ISLAND? (SANTA CRUZ ISLAND)",1
"NEW GUINEA, PURARI DELTA",1
"ARNHEMLAND, NORTHERN ARNHEMLAND, MILINGIMBI MISSION",1
"SOLOMON ISLANDS, BOUGAINVILLE ISLAND, TIOP DISTRICT",1
"SOLOMON ISLANDS, BOUGAINVILLE ISLAND",1
"SOLOMON ISLANDS, BOUGAINVILLE ISLAND, KUNUA",1
"NORTH ISLAND, WAIKATO DISTRICT",1
"NEW IRELAND, LIHIR ISLAND",1
"AUSTRAL ISLANDS, COOK ISLANDS?",1
"NEW GUINEA, AT JUNCTION OF MARKHAM AND IRAP RIVER, ABOUT 2 MI INLAND FROM LAE, NADZAB AIR BASE",1
"NEW GUINEA, MOUNT HAGEN?",1
"HAWAII, MOLOKAI",1
"NORTH ISLAND, AUKLAND PROVINCE",1
"NEW GUINEA, CENTRAL DIVISION, PAPUA, KAPAKAPA",1
"NEW GUINEA, CENTRAL WAHGI VALLEY, NONDUGL",1
SOUTH END OF GOODENOUGH ISLAND,1
"NEW GUINEA, PAPUA NEW GUINEA, BANIARA DISTRICT, OPAIGWARI VILLAGE, MAIVA",1
"NEW GUINEA, TERRITORY OF PAPUA, 7-8 M. SOUTHEAST OF SAMARAI ISLAND, DOINI ISLAND",1
"NEW GUINEA, PAPUA MAINLAND, BANIARA DISTRICT, MANEAOA VILLAGE",1
NORTH END OF GOODENOUGH ISLAND,1
"NEW GUINEA, PAPUA NEW GUINEA, AWANI, YAMBIRI VILLAGE",1
"NEW GUINEA, PAPUA NEW GUINEA, GWIRORO VILLAGE",1
"CAROLINE ISLANDS, TRUK?",1
"SOLOMON ISLANDS, SAN CRISTOBAL, LON BAY?",1
WESTERN ISLANDS (ADMIRALTIES),1
"MANUS ISLAND, NORTH COAST",1
MANUS ISLAND?,1
"MANUS ISLAND, LOWAJA VILLAGE",1
"NEW GUINEA, CENTRAL NEW GUINEA, NEAR WAHBEG",1
"NEW GUINEA, PAPUA NEW GUINEA, GULF DIVISION, AIHAVE RIVER",1
"NEW GUINEA, CENTRAL PAPUA?",1
"NEW GUINEA, PAPUA, PURARI DELTA",1
"NEW GUINEA, PAPUAN GULF, AKIRAVI",1
"NEW GUINEA, PAPUA NEW GUINEA, WESTERN DIVISION, NEAR MOREHEAD RIVER",1
"NEW GUINEA, PAPUA, NEAR PORT MORESBY",1
"TROBRIAND ISLANDS, LOSUIA",1
"NEW GUINEA, UPPER SEPIK RIVER?",1
FUTUNA ISLAND,1
"NEW GUINEA, CAPE CRETIN",1
BRITISH SAMOA?,1
"NEW GUINEA, PAPUA, TARI (MT. HARIBA)",1
"NEW GUINEA, ALICE OR OKTEDI TRIBUTARY OF FLY RIVER, PAPUA",1
"NEW GUINEA, LAKE DAVIUMBU, MIDDLE FLY RIVER, PAPUA",1
PACIFIC?,1
"SJOEROE VILLAGE?, AT MOUTH OF OETOEMBOEWEE",1
"OETOEMBOEWEE RIVER (UPSTREAM), AJAM VILLAGE",1
"NEW GUINEA, LOWER NOORDWEST RIVER, JOEFERI VILLAGE",1
"NEW GUINEA, BETWEEN LORENTZ AND EILANDEN RIVERS",1
"PWER, SOUTH OF SJOEROE, MOUTH OF THE OETOEMBOEWEE RIVER",1
"PWER, ON THE COAST SOUTH OF THE OETOEMBOEWEE RIVER",1
"PWER, ON COAST",1
"NEW GUINEA, (NETHERLANDS NEW GUINEA), BISMAM",1
"NEW GUINEA, (NETHERLANDS NEW GUINEA), AMO LE COQ RIVER",1
"NEW GUINEA, (NETHERLANDS NEW GUINEA), JOER, NORTHWEST RIVER",1
"NEW GUINEA, (NETHERLANDS NEW GUINEA), JUTEN, NORTHWEST RIVER",1
"NEW GUINEA, (NETHERLANDS NEW GUINEA), ASMAT AREA, MAREP",1
"NEW GUINEA, (NETHERLANDS NEW GUINEA), ASMAT AREA, ATZ, EILANDEN RIVER",1
"NEW GUINEA, (NETHERLANDS NEW GUINEA), ASMAT AREA, LORENTZ",1
"NEW GUINEA, (NETHERLANDS NEW GUINEA), ASMAT AREA, NORTHWEST RIVER",1
GUADALCANAL,1
"AUSTRAL ISLANDS, TUBUAI ISLAND? (TUPU'AI)",1
"NEW GUINEA, EASTERN HIGHLANDS",1
"NEW GUINEA, (TERRITORY OF NEW GUINEA), MOROBE DISTRICT, BULOLO",1
"NEW GUINEA, (TERRITORY OF NEW GUINEA), KOTTUNI, MT. OTTO",1
"NEW GUINEA, (TERRITORY OF NEW GUINEA), EASTERN HIGHLANDS, KRATKE MOUNTAINS, KORANKA",1
TRUK?,1
"NEW GUINEA, (NETHERLANDS NEW GUINEA), EILANDEN RIVER, ATSJ VILLAGE",1
"NEW GUINEA, NORTHERN NEW GUINEA, LUMI, KWOFINAU VILLAGE",1
"NEW GUINEA, ADMIRALTY ISLANDS, MANUS?",1
"NEW GUINEA, HIGHLANDS NEW GUINEA, MIRUMA, 25 MILES NORTH GORUKA",1
"NEW GUINEA, PAPUAN GULF, NAMAU?",1
"NEW IRELAND, NEW HANOVER?",1
"CAROLINE ISLANDS, YAP, GAGIL",1
"CAROLINE ISLANDS, YAP?",1
"CAROLINE ISLANDS, YAP, KENG",1
"CAROLINE ISLANDS, TRUK, SATAWAN ATOLL",1
"MARSHALL ISLANDS, UTRIK ATOLL",1
"CAROLINE ISLANDS, EURAPIK ATOLL",1
"CAROLINE ISLANDS, TRUK, FANA ISLAND",1
SATAWAL ISLAND,1
"NEW GUINEA, LAKE SENTANI?",1
"NEW GUINEA, SOUTH SEPIK AREA, ARAMBAK DISTRICT?",1
"NEW GUINEA, ABELAM MOUNTAINS, BURUI VILLAGE",1
"HAWAII, OAHU, PUPUKEA",1
ARNHEMLAND,1
"NEW GUINEA, NEAR GOROKA, BENABENA",1
"SOLOMON ISLANDS, GUADALCANAL",1
"SOUTHERN AUSTRALIA, MURRAY RIVER AREA",1
"NEW GUINEA, NEAR OKAPA",1
"WESTERN AUSTRALIA, WARBURTON RANGES, LAKE CHRISTOPHER AREA",1
"WESTERN AUSTRALIA, RAWLINSON RANGES",1
"WESTERN AUSTRALIA, WILMA",1
