text,count
1918 [TRANSFER],5
2017 [PURCHASE],5
1964,5
1978,5
1936 [TRANSFER],4
1909 [EXPEDITION?],4
1917 [EXCHANGE],4
1990,4
1966,4
1896 [EXPEDITION],4
1995 [PURCHASE],4
1981,4
1955 [EXCHANGE],3
2016,3
1926 [PURCHASE],3
1932 [TRANSFER],3
1910 [EXCHANGE],3
2009,3
2016 [BEQUEST],3
1962,3
1927 [PERMANENT DEPOSIT],3
1988,3
1941 [EXCHANGE],3
1963 [TRANSFER],3
1920 [TRANSFER],2
1923 [TRANSFER],2
1978 [EXCHANGE],2
2014,2
1938 [EXCHANGE],2
1955 [EXPEDITION],2
1900 [GIFT?],2
1911 [PURCHASE?],2
1993,2
1962 [EXCHANGE],2
1969 [EXCHANGE],2
1983 [PURCHASE],2
2004 [PURCHASE],2
2011 [FIELD PURCHASE],2
1981 [PURCHASE],2
1930 [PURCHASE],2
1944 [EXPEDITION],2
1869 [GIFT],2
1912 [TRANSFER],2
1937 [PURCHASE],2
1946,2
1950 [EXPEDITION],2
1963,2
1969,2
1998,2
1934 [TRANSFER],1
1940 [EXCHANGE],1
1956 [EXCHANGE],1
1923 [EXCHANGE],1
1869-1890 [GIFT?],1
1895 [EXCHANGE],1
1897 [PURCHASE?],1
1896-1890,1
1906 [TRANSFER],1
1991 [PURCHASE],1
1877 [PURCHASE],1
"1900 [GIFT, PURCHASE]",1
1911 [TRANSFER],1
1978 [TRANSFER],1
1910 [EXPEDITION?],1
1937 [GIFT?],1
1900 [EXCHANGE],1
1929 [PURCHASE],1
1974,1
1999,1
1928 [GIFT?],1
1903 [EXCHANGE],1
1935 [TRANSFER],1
1955,1
1889 [PURCHASE],1
1881 [GIFT],1
1893-183- [GIFT],1
1939,1
1965,1
